proteinid,pI_x,packing_density,cofactor_names,has_covalent,has_divalent,Disorderfraction,sigpeptides100,validpeptides100,sigpeptides50,validpeptides50,fragile100,fragile50,fracperturbed100,fracperturbed50,cofactors
Q72IP9,6.484499168395996,0.724,[],False,False,0.0225225225225225,14,16,0.0,9.0,True,False,0.875,0.0,neither
Q72IQ0,5.971243095397949,0.733,[],False,False,0.008695652173913,1,6,0.0,5.0,False,False,0.16666666666666666,0.0,neither
Q72IQ8,5.32526798248291,0.722,[],False,False,0.0032894736842105,0,18,0.0,19.0,False,False,0.0,0.0,neither
Q72IR0,5.90417308807373,0.75,[],False,False,0.0,0,6,3.0,7.0,False,True,0.0,0.42857142857142855,neither
Q72IR3,4.690944862365721,0.763,[],False,False,0.2670157068062827,11,19,0.0,11.0,True,False,0.5789473684210527,0.0,neither
Q72IR4,6.010803031921386,0.739,[],False,False,0.0344827586206896,1,5,0.0,5.0,False,False,0.2,0.0,neither
Q72IR6,5.820392417907715,0.773,[],False,False,0.0,0,4,0.0,3.0,False,False,0.0,0.0,neither
Q72IR8,6.151650047302245,0.723,[],False,False,0.0,20,30,11.0,27.0,True,True,0.6666666666666666,0.4074074074074074,neither
Q72IR9,7.125074577331543,0.727,['Mg(2+)'],False,True,0.0033898305084745,0,19,0.0,17.0,False,False,0.0,0.0,divalent
Q72IS1,6.988206291198731,0.738,[],False,False,0.025,0,5,0.0,4.0,False,False,0.0,0.0,neither
Q72IS2,5.861771202087401,0.746,[],False,False,0.0,1,2,0.0,2.0,False,False,0.5,0.0,neither
Q72IS4,9.637910652160643,0.772,[],False,False,0.0405405405405405,0,7,0.0,7.0,False,False,0.0,0.0,neither
Q72IS6,6.8390607833862305,0.75,[],False,False,0.125,1,14,0.0,14.0,False,False,0.07142857142857142,0.0,neither
Q72IS7,8.890593147277833,0.752,[],False,False,0.0,4,9,0.0,9.0,True,False,0.4444444444444444,0.0,neither
Q72IS9,8.28581523895264,0.777,[],False,False,0.0,1,3,0.0,2.0,False,False,0.3333333333333333,0.0,neither
Q72IT3,7.845947456359864,0.762,[],False,False,0.1666666666666666,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72IT4,5.257231712341309,0.725,[],False,False,0.0528169014084507,0,4,0.0,4.0,False,False,0.0,0.0,neither
Q72IT5,8.906710243225099,0.736,[],False,False,0.0514018691588785,0,20,0.0,18.0,False,False,0.0,0.0,neither
Q72IT6,9.17283573150635,0.736,['Mo-molybdopterin'],True,False,0.0883720930232558,1,3,0.0,4.0,False,False,0.3333333333333333,0.0,covalent
Q72IT7,5.2778642654418935,0.776,[],False,False,0.0054054054054054,2,2,,,True,False,1.0,,neither
Q72IV2,6.0387678146362305,0.742,[],False,False,0.0,0,7,0.0,6.0,False,False,0.0,0.0,neither
Q72IW4,5.373808479309083,0.75,[],False,False,0.1321003963011889,4,23,0.0,20.0,True,False,0.17391304347826086,0.0,neither
Q72IW5,4.996340751647948,0.833,[],False,False,0.3698630136986301,7,16,1.0,14.0,True,False,0.4375,0.07142857142857142,neither
Q72IW8,4.699641227722167,0.734,[],False,False,0.0291777188328912,2,9,0.0,8.0,True,False,0.2222222222222222,0.0,neither
Q72IX4,6.302102851867676,0.767,[],False,False,0.0212765957446808,0,3,0.0,2.0,False,False,0.0,0.0,neither
Q72IX5,9.272826194763184,0.748,[],False,False,0.0805555555555555,0,2,0.0,1.0,False,False,0.0,0.0,neither
Q72IX6,8.80214252471924,0.741,[],False,False,0.0,1,1,,,False,False,1.0,,neither
Q72IX9,7.040611839294433,0.754,[],False,False,0.0160427807486631,3,3,0.0,4.0,True,False,1.0,0.0,neither
Q72IY0,7.709947776794434,0.734,[],False,False,0.0021645021645021,0,3,0.0,2.0,False,False,0.0,0.0,neither
Q72IY1,5.635779380798339,0.732,[],False,False,0.0,0,1,0.0,2.0,False,False,0.0,0.0,neither
Q72IY7,5.432409477233886,0.754,[],False,False,0.0346534653465346,2,11,0.0,8.0,True,False,0.18181818181818182,0.0,neither
Q72IY9,4.795073890686036,0.738,[],False,False,0.0283687943262411,0,1,1.0,1.0,False,False,0.0,1.0,neither
Q72IZ0,5.193572044372558,0.755,[],False,False,0.0,1,5,0.0,6.0,False,False,0.2,0.0,neither
Q72IZ4,5.609235572814941,0.749,[],False,False,0.0232558139534883,16,23,1.0,17.0,True,False,0.6956521739130435,0.058823529411764705,neither
Q72IZ5,6.5656652450561515,0.732,['Zn(2+)'],False,True,0.0,0,9,0.0,8.0,False,False,0.0,0.0,divalent
Q72IZ6,7.709152030944825,0.733,[],False,False,0.0071428571428571,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72IZ7,10.238755989074708,0.797,[],False,False,0.0309278350515463,35,42,26.0,34.0,True,True,0.8333333333333334,0.7647058823529411,neither
Q72J00,4.801667213439941,0.736,[],False,False,0.0,2,11,0.0,11.0,True,False,0.18181818181818182,0.0,neither
Q72J01,5.233984565734862,0.727,[],False,False,0.0,5,11,1.0,9.0,True,False,0.45454545454545453,0.1111111111111111,neither
Q72J10,9.007603263854982,0.729,[],False,False,0.0285714285714285,0,12,0.0,11.0,False,False,0.0,0.0,neither
Q72J11,7.084207344055175,0.736,[],False,False,0.0084388185654008,0,1,,,False,False,0.0,,neither
Q72J15,9.35057506561279,0.731,[],False,False,0.0284237726098191,0,35,0.0,30.0,False,False,0.0,0.0,neither
Q72J17,8.653994178771974,0.733,[],False,False,0.0742753623188405,0,25,0.0,25.0,False,False,0.0,0.0,neither
Q72J19,4.977413368225096,0.773,[],False,False,0.0933333333333333,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72J20,8.976980781555177,0.731,['Mo-molybdopterin'],True,False,0.0643564356435643,1,9,0.0,10.0,False,False,0.1111111111111111,0.0,covalent
Q72J25,6.7926233291625975,0.753,[],False,False,0.0767326732673267,0,4,0.0,2.0,False,False,0.0,0.0,neither
Q72J28,9.240269660949709,0.74,[],False,False,0.0214067278287461,0,14,0.0,17.0,False,False,0.0,0.0,neither
Q72J30,9.363468742370609,0.739,[],False,False,0.0257879656160458,0,25,0.0,26.0,False,False,0.0,0.0,neither
Q72J33,8.956544303894042,0.737,[],False,False,0.0053191489361702,1,11,0.0,9.0,False,False,0.09090909090909091,0.0,neither
Q72J36,9.700573921203612,0.743,[],False,False,0.014336917562724,0,5,0.0,5.0,False,False,0.0,0.0,neither
Q72J38,8.588365364074708,0.776,[],False,False,0.0,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72J42,6.429422187805175,0.74,[],False,False,0.0,1,1,0.0,1.0,False,False,1.0,0.0,neither
Q72J45,9.126676368713383,0.731,[],False,False,0.0422163588390501,16,21,15.0,21.0,True,True,0.7619047619047619,0.7142857142857143,neither
Q72J50,7.607012367248536,0.756,[],False,False,0.0501138952164009,1,35,0.0,33.0,False,False,0.02857142857142857,0.0,neither
Q72J57,5.643395805358887,0.761,[],False,False,0.0,9,12,4.0,7.0,True,True,0.75,0.5714285714285714,neither
Q72J58,8.463296699523926,0.753,[],False,False,0.0087719298245614,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72J61,9.771295738220214,0.737,[],False,False,0.0153846153846153,2,3,0.0,1.0,True,False,0.6666666666666666,0.0,neither
Q72J62,6.193938255310059,0.728,[],False,False,0.0,0,11,0.0,10.0,False,False,0.0,0.0,neither
Q72J63,5.919746971130371,0.753,[],False,False,0.0256410256410256,1,1,1.0,1.0,False,False,1.0,1.0,neither
Q72J64,5.441219520568848,0.777,[],False,False,0.0,0,5,0.0,5.0,False,False,0.0,0.0,neither
Q72J65,9.241494560241698,0.725,[],False,False,0.0,0,1,1.0,1.0,False,False,0.0,1.0,neither
Q72J66,5.777592658996581,0.842,[],False,False,0.0,1,13,0.0,12.0,False,False,0.07692307692307693,0.0,neither
Q72J75,8.375619697570801,0.736,[],False,False,0.0,0,5,1.0,6.0,False,False,0.0,0.16666666666666666,neither
Q72J78,5.285367012023924,0.731,[],False,False,0.0024813895781637,0,48,0.0,47.0,False,False,0.0,0.0,neither
Q72J79,5.26859951019287,0.735,[],False,False,0.0,0,29,0.0,28.0,False,False,0.0,0.0,neither
Q72J81,5.947939109802246,0.745,[],False,False,0.0,0,11,0.0,8.0,False,False,0.0,0.0,neither
Q72J89,6.187913322448731,0.764,[],False,False,0.0,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72J96,6.159266471862792,0.748,[],False,False,0.0,0,5,0.0,5.0,False,False,0.0,0.0,neither
Q72J97,5.479528999328613,0.729,[],False,False,0.0019455252918287,0,32,0.0,36.0,False,False,0.0,0.0,neither
Q72J99,10.31038036346435,0.775,[],False,False,0.0099009900990099,0,4,0.0,1.0,False,False,0.0,0.0,neither
Q72JA1,9.977723503112792,0.794,[],False,False,0.0410958904109589,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72JA3,6.586468315124511,0.738,[],False,False,0.0354223433242506,0,1,,,False,False,0.0,,neither
Q72JA9,7.864772224426269,0.739,[],False,False,0.0,4,14,0.0,11.0,True,False,0.2857142857142857,0.0,neither
Q72JB0,5.266666984558105,0.744,[],False,False,0.0,0,8,0.0,7.0,False,False,0.0,0.0,neither
Q72JB1,5.2833776473999015,0.742,[],False,False,0.0,0,17,1.0,17.0,False,False,0.0,0.058823529411764705,neither
Q72JB8,5.593206977844238,0.742,[],False,False,0.0055555555555555,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72JC5,9.16045780181885,0.738,[],False,False,0.00920245398773,0,13,0.0,13.0,False,False,0.0,0.0,neither
Q72JD0,7.989776420593261,0.747,[],False,False,0.0,1,2,1.0,2.0,False,False,0.5,0.5,neither
Q72JD6,6.538439369201661,0.747,[],False,False,0.0,0,6,0.0,6.0,False,False,0.0,0.0,neither
Q72JD8,4.479446983337403,0.742,[],False,False,0.0714285714285714,0,32,1.0,33.0,False,False,0.0,0.030303030303030304,neither
Q72JE2,5.168051338195799,0.811,[],False,False,0.0,1,4,0.0,3.0,False,False,0.25,0.0,neither
Q72JF6,5.110984992980956,0.754,[],False,False,0.062111801242236,3,6,0.0,4.0,True,False,0.5,0.0,neither
Q72JF7,6.012962913513182,0.74,[],False,False,0.0,0,3,0.0,4.0,False,False,0.0,0.0,neither
Q72JG2,4.79990520477295,0.731,[],False,False,0.0089686098654708,6,25,0.0,26.0,True,False,0.24,0.0,neither
Q72JG5,9.033584022521977,0.744,[],False,False,0.0157480314960629,6,7,5.0,8.0,True,True,0.8571428571428571,0.625,neither
Q72JG9,5.9835203170776365,0.732,[],False,False,0.0105105105105105,0,5,0.0,7.0,False,False,0.0,0.0,neither
Q72JH4,8.071651268005368,0.783,[],False,False,0.0437956204379562,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72JH7,6.6824125289917,0.734,[],False,False,0.0040983606557377,1,3,0.0,2.0,False,False,0.3333333333333333,0.0,neither
Q72JH9,9.148273277282716,0.726,[],False,False,0.0196078431372549,10,22,1.0,24.0,True,False,0.45454545454545453,0.041666666666666664,neither
Q72JI4,5.754686546325684,0.736,"['Co(2+)', 'Mg(2+)', 'Zn(2+)']",False,True,0.0,33,60,20.0,56.0,True,True,0.55,0.35714285714285715,divalent
Q72JI9,6.118967628479003,0.738,[],False,False,0.0,0,18,0.0,18.0,False,False,0.0,0.0,neither
Q72JJ0,5.039765739440917,0.85,[],False,False,0.1764705882352941,0,6,0.0,7.0,False,False,0.0,0.0,neither
Q72JJ1,6.996845817565918,0.742,['FAD'],True,False,0.0,21,39,3.0,37.0,True,True,0.5384615384615384,0.08108108108108109,covalent
Q72JJ2,4.94876651763916,0.747,[],False,False,0.0,0,31,0.0,30.0,False,False,0.0,0.0,neither
Q72JJ3,5.766111183166504,0.734,['FAD'],True,False,0.0,0,32,0.0,29.0,False,False,0.0,0.0,covalent
Q72JJ4,6.095208930969237,0.758,[],False,False,0.0747663551401869,0,3,0.0,2.0,False,False,0.0,0.0,neither
Q72JJ5,5.728142738342286,0.748,[],False,False,0.0,1,1,,,False,False,1.0,,neither
Q72JK5,7.891913414001465,0.741,[],False,False,0.0561224489795918,9,12,0.0,10.0,True,False,0.75,0.0,neither
Q72JK6,4.975821876525878,0.757,[],False,False,0.0,0,20,0.0,17.0,False,False,0.0,0.0,neither
Q72JK7,5.445993995666503,0.729,[],False,False,0.0,2,20,1.0,18.0,True,False,0.1,0.05555555555555555,neither
Q72JL5,5.167255592346189,0.768,[],False,False,0.0982142857142857,0,19,0.0,19.0,False,False,0.0,0.0,neither
Q72JM3,6.739706230163575,0.731,[],False,False,0.0,1,11,0.0,7.0,False,False,0.09090909090909091,0.0,neither
Q72JM7,6.482737159729004,0.727,[],False,False,0.0054644808743169,0,1,1.0,1.0,False,False,0.0,1.0,neither
Q72JM9,9.44979190826416,0.749,[],False,False,0.1052631578947368,3,5,1.0,6.0,True,False,0.6,0.16666666666666666,neither
Q72JN4,7.823061180114747,0.757,[],False,False,0.0483091787439613,0,7,0.0,5.0,False,False,0.0,0.0,neither
Q72JN6,6.3297834396362305,0.727,[],False,False,0.002016129032258,2,11,0.0,6.0,True,False,0.18181818181818182,0.0,neither
Q72JN7,4.590339851379395,0.74,[],False,False,0.0886075949367088,7,16,1.0,17.0,True,False,0.4375,0.058823529411764705,neither
Q72JP2,5.83090763092041,0.752,[],False,False,0.0,0,25,0.0,25.0,False,False,0.0,0.0,neither
Q72JQ4,5.9507242202758786,0.73,[],False,False,0.0296803652968036,2,17,0.0,12.0,True,False,0.11764705882352941,0.0,neither
Q72JR3,9.567769050598145,0.774,[],False,False,0.0510948905109489,0,1,,,False,False,0.0,,neither
Q72JR5,5.753436088562012,0.731,[],False,False,0.0,0,11,0.0,11.0,False,False,0.0,0.0,neither
Q72JS6,5.477028083801269,0.751,[],False,False,0.0166666666666666,0,2,0.0,3.0,False,False,0.0,0.0,neither
Q72JT1,5.947882270812988,0.758,[],False,False,0.0369515011547344,0,1,,,False,False,0.0,,neither
Q72JT4,6.207693290710449,0.75,[],False,False,0.0543806646525679,4,11,0.0,8.0,True,False,0.36363636363636365,0.0,neither
Q72JT7,5.70358829498291,0.753,[],False,False,0.0166666666666666,0,3,0.0,2.0,False,False,0.0,0.0,neither
Q72JU1,5.493454551696778,0.728,[],False,False,0.0018148820326678,0,5,0.0,7.0,False,False,0.0,0.0,neither
Q72JU2,6.2901098251342775,0.752,['adenosylcob(III)alamin'],True,False,0.0211267605633802,1,15,2.0,14.0,False,True,0.06666666666666667,0.14285714285714285,covalent
Q72JW6,9.94284610748291,0.75,[],False,False,0.1125,0,4,0.0,5.0,False,False,0.0,0.0,neither
Q72JX5,6.555661582946779,0.749,[],False,False,0.1291666666666666,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72JY3,9.508071327209477,0.735,[],False,False,0.0,0,4,0.0,2.0,False,False,0.0,0.0,neither
Q72JY4,5.516303825378416,0.725,[],False,False,0.0021052631578947,2,20,0.0,18.0,True,False,0.1,0.0,neither
Q72JY8,5.822381782531737,0.733,[],False,False,0.0,0,18,0.0,15.0,False,False,0.0,0.0,neither
Q72JZ6,5.542336082458495,0.718,[],False,False,0.0031152647975077,3,26,0.0,21.0,True,False,0.11538461538461539,0.0,neither
Q72K01,8.887305259704593,0.783,[],False,False,0.0353982300884955,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72K10,6.882599449157715,0.749,[],False,False,0.0061919504643962,0,4,0.0,4.0,False,False,0.0,0.0,neither
Q72K12,4.864417457580566,0.737,[],False,False,0.0,1,8,0.0,5.0,False,False,0.125,0.0,neither
Q72K13,4.939558601379393,0.745,[],False,False,0.0647058823529411,0,5,0.0,3.0,False,False,0.0,0.0,neither
Q72K14,6.36303424835205,0.724,[],False,False,0.0029940119760479,1,26,0.0,23.0,False,False,0.038461538461538464,0.0,neither
Q72K21,9.278692817687986,0.73,[],False,False,0.023076923076923,3,5,3.0,6.0,True,True,0.6,0.5,neither
Q72K22,6.024330711364747,0.721,['Fe(2+)'],False,True,0.0,0,15,0.0,14.0,False,False,0.0,0.0,divalent
Q72K23,5.970902061462403,0.761,[],False,False,0.0,1,1,2.0,2.0,False,True,1.0,1.0,neither
Q72K24,6.022966575622559,0.73,[],False,False,0.002079002079002,3,7,1.0,5.0,True,False,0.42857142857142855,0.2,neither
Q72K25,6.216332817077636,0.723,[],False,False,0.0019417475728155,0,5,0.0,4.0,False,False,0.0,0.0,neither
Q72K29,7.824995231628419,0.744,[],False,False,0.0154440154440154,1,1,1.0,1.0,False,False,1.0,1.0,neither
Q72K30,5.611736488342285,0.72,[],False,False,0.0,1,6,2.0,6.0,False,True,0.16666666666666666,0.3333333333333333,neither
Q72K33,5.944074058532714,0.737,[],False,False,0.0,0,13,2.0,11.0,False,True,0.0,0.18181818181818182,neither
Q72K50,5.886837196350096,0.72,['thiamine diphosphate'],True,False,0.0,0,17,0.0,14.0,False,False,0.0,0.0,covalent
Q72K52,9.220735740661617,0.793,[],False,False,0.0736196319018405,0,17,0.0,16.0,False,False,0.0,0.0,neither
Q72K54,5.082565498352049,0.765,['pyruvate'],True,False,0.0150375939849624,17,21,8.0,16.0,True,True,0.8095238095238095,0.5,covalent
Q72K65,5.154807853698729,0.746,[],False,False,0.0,2,2,,,True,False,1.0,,neither
Q72K70,4.676564598083496,0.764,[],False,False,0.0108695652173913,0,11,0.0,10.0,False,False,0.0,0.0,neither
Q72K77,5.202723121643066,0.748,[],False,False,0.0,0,3,0.0,2.0,False,False,0.0,0.0,neither
Q72K88,9.876959419250486,0.737,[],False,False,0.0324324324324324,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72K92,5.3369768142700185,0.733,[],False,False,0.0,4,12,0.0,10.0,True,False,0.3333333333333333,0.0,neither
Q72KA2,9.063561820983884,0.743,[],False,False,0.0416666666666666,1,1,0.0,1.0,False,False,1.0,0.0,neither
Q72KA5,5.245636558532714,0.792,[],False,False,0.0,0,8,0.0,8.0,False,False,0.0,0.0,neither
Q72KA6,5.28837947845459,0.798,[],False,False,0.0853658536585365,0,2,0.0,1.0,False,False,0.0,0.0,neither
Q72KA8,5.430704307556151,0.755,[],False,False,0.0,0,16,0.0,14.0,False,False,0.0,0.0,neither
Q72KB1,5.607530403137207,0.734,['FAD'],True,False,0.0034662045060658,0,20,0.0,21.0,False,False,0.0,0.0,covalent
Q72KB5,5.823234367370605,0.725,[],False,False,0.0806451612903225,0,20,0.0,16.0,False,False,0.0,0.0,neither
Q72KB6,5.972209358215332,0.738,[],False,False,0.0,7,11,0.0,10.0,True,False,0.6363636363636364,0.0,neither
Q72KB8,6.942621421813963,0.729,['FAD'],True,False,0.0,0,21,0.0,20.0,False,False,0.0,0.0,covalent
Q72KC0,6.8642972946167,0.739,[],False,False,0.0446650124069478,0,8,0.0,9.0,False,False,0.0,0.0,neither
Q72KC7,6.076281547546387,0.728,['a divalent metal cation'],True,False,0.0,0,20,0.0,19.0,False,False,0.0,0.0,covalent
Q72KC8,6.469834709167479,0.742,[],False,False,0.0,4,11,1.0,12.0,True,False,0.36363636363636365,0.08333333333333333,neither
Q72KC9,7.946131324768066,0.731,[],False,False,0.005420054200542,0,4,0.0,4.0,False,False,0.0,0.0,neither
Q72KD1,7.906547737121582,0.755,[],False,False,0.0635593220338983,0,18,0.0,18.0,False,False,0.0,0.0,neither
Q72KD3,6.114193153381346,0.729,[],False,False,0.0,0,13,0.0,12.0,False,False,0.0,0.0,neither
Q72KD4,5.980337333679199,0.769,[],False,False,0.0,3,7,1.0,6.0,True,False,0.42857142857142855,0.16666666666666666,neither
Q72KD5,5.465262413024903,0.752,['Mg(2+)'],False,True,0.0,0,4,0.0,3.0,False,False,0.0,0.0,divalent
Q72KD6,6.08941135406494,0.731,"[""pyridoxal 5'-phosphate""]",True,False,0.0,6,20,0.0,19.0,True,False,0.3,0.0,covalent
Q72KE7,9.155235862731931,0.76,[],False,False,0.0,1,32,0.0,30.0,False,False,0.03125,0.0,neither
Q72KF5,5.601505470275878,0.73,[],False,False,0.0,4,16,0.0,9.0,True,False,0.25,0.0,neither
Q72KF6,5.315093803405762,0.736,[],False,False,0.003690036900369,0,3,1.0,3.0,False,False,0.0,0.3333333333333333,neither
Q72KG2,9.981075859069826,0.769,[],False,False,0.1082474226804123,1,1,0.0,1.0,False,False,1.0,0.0,neither
Q72KG6,6.365250968933105,0.746,[],False,False,0.0,1,1,0.0,1.0,False,False,1.0,0.0,neither
Q72KG7,5.24290828704834,0.771,[],False,False,0.1892655367231638,1,3,1.0,4.0,False,False,0.3333333333333333,0.25,neither
Q72KG8,8.922247123718265,0.76,[],False,False,0.0,9,14,0.0,7.0,True,False,0.6428571428571429,0.0,neither
Q72KH0,9.58291912078857,0.741,[],False,False,0.0138408304498269,0,3,0.0,3.0,False,False,0.0,0.0,neither
Q72KI2,5.111269187927246,0.745,[],False,False,0.0278293135435992,1,1,,,False,False,1.0,,neither
Q72KI3,5.986305427551269,0.755,[],False,False,0.0,0,9,0.0,8.0,False,False,0.0,0.0,neither
Q72KI4,9.29171543121338,0.761,[],False,False,0.0,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72KI9,5.3460710525512685,0.736,[],False,False,0.0,0,19,0.0,16.0,False,False,0.0,0.0,neither
Q72KJ3,7.750928688049316,0.75,[],False,False,0.0133333333333333,3,3,,,True,False,1.0,,neither
Q72KJ6,6.461365699768066,0.764,[],False,False,0.0677966101694915,1,1,,,False,False,1.0,,neither
Q72KJ9,6.305967903137208,0.732,[],False,False,0.0077821011673151,2,5,0.0,5.0,True,False,0.4,0.0,neither
Q72KK0,6.435901832580566,0.736,[],False,False,0.005813953488372,0,4,0.0,4.0,False,False,0.0,0.0,neither
Q72KK1,10.01021556854248,0.824,[],False,False,0.6470588235294118,0,2,,,False,False,0.0,,neither
Q72KK5,5.58797779083252,0.733,['FAD'],True,False,0.0,0,2,0.0,2.0,False,False,0.0,0.0,covalent
Q72KK6,6.48984203338623,0.73,[],False,False,0.0,0,17,0.0,16.0,False,False,0.0,0.0,neither
Q72KK8,7.869607353210449,0.745,[],False,False,0.0,1,2,0.0,1.0,False,False,0.5,0.0,neither
Q72KL0,8.094344139099121,0.744,[],False,False,0.0116731517509727,2,10,0.0,6.0,True,False,0.2,0.0,neither
Q72KL3,8.856747245788572,0.741,[],False,False,0.0458333333333333,0,6,0.0,7.0,False,False,0.0,0.0,neither
Q72KL5,6.647911262512207,0.728,[],False,False,0.0028901734104046,0,3,0.0,3.0,False,False,0.0,0.0,neither
Q72KM0,7.641627311706543,0.723,[],False,False,0.0068376068376068,0,48,0.0,49.0,False,False,0.0,0.0,neither
Q72KM1,9.341420555114745,0.74,[],False,False,0.0,2,11,0.0,11.0,True,False,0.18181818181818182,0.0,neither
Q72KM4,6.26794261932373,0.73,[],False,False,0.0,0,50,0.0,47.0,False,False,0.0,0.0,neither
Q72KM7,6.436413383483886,0.787,[],False,False,0.0069444444444444,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72KN7,6.61562671661377,0.734,[],False,False,0.0,0,2,0.0,1.0,False,False,0.0,0.0,neither
Q72KP2,5.458328056335449,0.834,[],False,False,0.6473429951690821,1,2,0.0,3.0,False,False,0.5,0.0,neither
Q72KQ5,6.228496360778809,0.741,[],False,False,0.0,1,1,,,False,False,1.0,,neither
Q72KR0,5.69500560760498,0.727,[],False,False,0.0,1,18,0.0,19.0,False,False,0.05555555555555555,0.0,neither
Q72KR1,5.164811515808104,0.731,[],False,False,0.0,10,20,0.0,16.0,True,False,0.5,0.0,neither
Q72KR3,9.038870429992675,0.746,[],False,False,0.0666666666666666,0,5,0.0,5.0,False,False,0.0,0.0,neither
Q72KR8,5.6661882400512695,0.759,[],False,False,0.0168539325842696,8,49,0.0,48.0,True,False,0.16326530612244897,0.0,neither
Q72KR9,5.614066886901855,0.746,[],False,False,0.1618075801749271,4,7,0.0,4.0,True,False,0.5714285714285714,0.0,neither
Q72KS0,6.93261775970459,0.744,[],False,False,0.0085470085470085,0,16,0.0,17.0,False,False,0.0,0.0,neither
Q72KS1,9.067172050476074,0.739,[],False,False,0.0820668693009118,0,39,0.0,37.0,False,False,0.0,0.0,neither
Q72KS5,9.28475284576416,0.742,[],False,False,0.066066066066066,5,13,0.0,8.0,True,False,0.38461538461538464,0.0,neither
Q72KS9,5.445709800720214,0.728,[],False,False,0.0121212121212121,3,31,0.0,28.0,True,False,0.0967741935483871,0.0,neither
Q72KT0,5.617931938171386,0.728,[],False,False,0.0141643059490084,0,12,0.0,14.0,False,False,0.0,0.0,neither
Q72KT4,6.398444938659668,0.733,[],False,False,0.0129310344827586,0,40,0.0,40.0,False,False,0.0,0.0,neither
Q72KT5,5.499138450622558,0.733,[],False,False,0.0,0,33,2.0,32.0,False,True,0.0,0.0625,neither
Q72KT6,9.539080619812012,0.745,[],False,False,0.059171597633136,1,10,1.0,7.0,False,False,0.1,0.14285714285714285,neither
Q72KU2,5.130082893371582,0.73,[],False,False,0.0,1,1,0.0,1.0,False,False,1.0,0.0,neither
Q72KU5,5.692732048034667,0.722,[],False,False,0.0,23,26,1.0,22.0,True,False,0.8846153846153846,0.045454545454545456,neither
Q72KU7,7.891913414001465,0.746,[],False,False,0.0,0,24,0.0,22.0,False,False,0.0,0.0,neither
Q72KV1,9.296808433532714,0.743,[],False,False,0.0316901408450704,14,18,0.0,19.0,True,False,0.7777777777777778,0.0,neither
Q72KV6,6.315289497375488,0.741,[],False,False,0.0,3,8,0.0,7.0,True,False,0.375,0.0,neither
Q72KW0,5.176065635681151,0.74,[],False,False,0.0604534005037783,1,19,0.0,14.0,False,False,0.05263157894736842,0.0,neither
Q72KW1,6.064686393737793,0.722,[],False,False,0.0381679389312977,18,21,0.0,6.0,True,False,0.8571428571428571,0.0,neither
Q72KW7,6.7835290908813475,0.729,"[""pyridoxal 5'-phosphate""]",True,False,0.0029411764705882,0,12,0.0,7.0,False,False,0.0,0.0,covalent
Q72KW9,8.031422996520995,0.742,[],False,False,0.0,1,6,0.0,4.0,False,False,0.16666666666666666,0.0,neither
Q72KX0,5.651466941833497,0.729,[],False,False,0.0,0,4,1.0,3.0,False,False,0.0,0.3333333333333333,neither
Q72KX2,9.161295890808104,0.728,[],False,False,0.0434782608695652,30,42,18.0,39.0,True,True,0.7142857142857143,0.46153846153846156,neither
Q72KX7,6.367297172546387,0.735,[],False,False,0.0,10,21,0.0,16.0,True,False,0.47619047619047616,0.0,neither
Q72KX8,6.3368314743042,0.732,[],False,False,0.0,6,15,0.0,14.0,True,False,0.4,0.0,neither
Q72KX9,8.11710147857666,0.747,[],False,False,0.0,11,15,5.0,15.0,True,True,0.7333333333333333,0.3333333333333333,neither
Q72KY0,6.248674201965333,0.728,[],False,False,0.010958904109589,1,10,0.0,9.0,False,False,0.1,0.0,neither
Q72KY1,5.79555377960205,0.737,[],False,False,0.0215633423180593,0,19,1.0,21.0,False,False,0.0,0.047619047619047616,neither
Q72KZ4,5.841138648986816,0.748,[],False,False,0.1326781326781326,2,6,0.0,5.0,True,False,0.3333333333333333,0.0,neither
Q72KZ5,8.033614921569825,0.749,[],False,False,0.0,0,11,0.0,7.0,False,False,0.0,0.0,neither
Q72KZ6,4.868396186828612,0.75,[],False,False,0.01,2,11,0.0,12.0,True,False,0.18181818181818182,0.0,neither
Q72KZ7,6.337627220153809,0.746,[],False,False,0.0916334661354581,8,58,2.0,45.0,True,True,0.13793103448275862,0.044444444444444446,neither
Q72KZ8,5.253650856018066,0.761,[],False,False,0.0,1,4,0.0,4.0,False,False,0.25,0.0,neither
Q72L01,5.714558219909668,0.744,[],False,False,0.0192307692307692,44,69,0.0,50.0,True,False,0.6376811594202898,0.0,neither
Q72L02,8.979946327209475,0.766,[],False,False,0.0816901408450704,1,8,0.0,3.0,False,False,0.125,0.0,neither
